StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
65705,91135,171394, , ,,,18.5899132,-19.26850624,156.9858713,6.77,0.790697162,M3/M4III    ,1.77
65858,91337,171954, , ,,,18.62929598,-4.80690952,48.7804878,6.77,3.328769305,F2          ,0.374
66205,91795,171043, , ,,,18.7175468,-78.06626301,147.4926254,6.77,0.926148469,F5IV/V      ,0.458
66429,92094,173184, , ,,,18.76915695,-44.22300943,213.6752137,6.77,0.121229265,K4III       ,1.513
66643,92384,174115,7077,,          , ,18.82648854,-19.14233741,128.3697047,6.77,1.227687288,A1m...      ,0.192
66878,92682,174802, , ,,,18.88514639,-18.63677726,150.1501502,6.77,0.887371146,K1III       ,1.276
67048,92902,174851, , ,,,18.9293588,-56.42337342,337.8378378,6.77,-0.873541445,K5III       ,1.61
68299,94524,179987, , ,,,19.23840767,11.71277924,471.6981132,6.77,-1.598320695,K2          ,1.533
68621,94937,181330, , ,,,19.31823816,27.26131196,813.0081301,6.77,-2.780474443,K5          ,1.865
69238,95755,183133, , ,,,19.47648103,-15.10229301,444.4444444,6.77,-1.469087409,B2IV        ,-0.026
69791,96479,184889, , ,,,19.61409229,-10.15744473,299.4011976,6.77,-0.611267666,K0          ,1.549
70487,97384,187003, , ,,,19.79259365,1.08943925,49.45598417,6.77,3.298905756,G5          ,0.61
71206,98314,189186, , ,,,19.97572362,7.92063365,96.24639076,6.77,1.853077738,K0          ,0.902
71264,98399,189193, , ,,,19.99279058,-22.21129829,343.6426117,6.77,-0.910535055,A3IV        ,0.246
71659,98922,190498, , ,,,20.08614735,2.1190578,75.81501137,6.77,2.371223978,F8          ,0.479
71716,99002,190918, , ,,,20.0992574,35.78839095,10000000,6.77,-8.23,WN+...      ,0.127
72713,100269,193555, , ,,,20.33759273,15.54281115,80.19246191,6.77,2.249332267,F8V         ,0.568
72799,100384,193857, , ,,,20.3582093,30.59021844,117.9245283,6.77,1.411979261,Am          ,0.261
73012,100666,194305, , ,,,20.4106382,8.59750375,222.2222222,6.77,0.036062569,B9          ,0.025
74785,103024,199067, , ,,,20.87248981,55.05121306,160.5136437,6.77,0.742440233,A2          ,0.079
75706,104269,200655, , ,,,21.12353201,-59.99191222,77.76049767,6.77,2.316204843,G5IV        ,0.642
76153,104839,202149,8118,,          , ,21.23797649,-10.60539326,184.8428835,6.77,0.435986326,B9MNp...    ,-0.068
77179,106184,204918, , ,,,21.50717625,44.87497899,122.6993865,6.77,1.325788044,A5          ,0.33
77762,106970,206280, , ,,,21.66498988,44.43214467,332.2259136,6.77,-0.837167522,B9          ,-0.053
78849,108479,208625, , ,,,21.97503683,-41.7209729,316.4556962,6.77,-0.731564587,K5III       ,1.58
80353,110550,212937,8550,,          , ,22.39491157,78.24329522,393.7007874,6.77,-1.205831417,B9.5III     ,-0.037
80548,110821,212837, , ,,,22.45186317,-1.30913932,114.1552511,6.77,1.482520531,G0          ,0.652
81011,111512,213882, , ,,,22.59253402,-51.60395117,238.0952381,6.77,-0.113753548,K0III       ,1.07
81335,111988,214976, , ,,,22.68409965,51.75848301,781.25,6.77,-2.693950152,K2          ,1.517
82705,113952,218043, , ,,,23.07676707,31.30754596,68.49315068,6.77,2.591764279,F4II        ,0.398
85336,117737,223786, , ,,,23.8780226,-24.98519935,378.7878788,6.77,-1.121980366,K1III       ,1.301
85462,117906,224083, , ,,,23.9156618,29.47562032,227.7904328,6.77,-0.017677399,B9          ,-0.036
984,1342,1324,64,,          , ,0.28005362,-78.78009243,110.3752759,6.78,1.565640988,F3III       ,0.451
1208,1660,1667, , ,,,0.34682698,-23.63022915,155.7632399,6.78,0.81767514,F0IV        ,0.311
1453,2024,2112, , ,,,0.42826398,54.9942118,9090.909091,6.78,-8.013036574,K2          ,1.676
1557,2184,2395, , ,,,0.46042721,-20.13453647,115.8748552,6.78,1.460053979,A9V         ,0.261
2334,3316,3975, , ,,,0.70403012,-11.80479985,167.7852349,6.78,0.656231299,K3III       ,1.348
2642,3788,4691, , ,,,0.81144838,-28.4952978,62.85355123,6.78,2.788350898,F0V         ,0.348
4214,6047,7722, , ,,,1.29493641,44.6319155,258.3979328,6.78,-0.281445175,K5          ,1.57
4276,6137,8001, , ,,,1.31226691,-43.33292904,561.7977528,6.78,-1.967899988,K3III       ,1.491
4414,6331,8202, , ,,,1.35486162,-6.15943607,151.5151515,6.78,0.877719678,G0          ,0.966
4763,6819,8847, , ,,,1.46187062,31.96676096,114.2857143,6.78,1.490040265,K0          ,1.021
4996,7143,9312, , ,,,1.53418131,16.94770727,58.3090379,6.78,2.951320622,G5          ,0.929
5205,7456,9817, , ,,,1.60079437,7.64525355,75.01875469,6.78,2.404150747,F8          ,0.465
7737,11075,14688, , ,,,2.37588034,16.87029607,107.0663812,6.78,1.631734381,A2V         ,0.152
8091,11573,15333, , ,,,2.48540679,37.32978174,180.1801802,6.78,0.501464916,A5          ,0.169
8126,11623,15420, , ,,,2.49883774,39.13711153,202.8397566,6.78,0.244234596,K0          ,1.075
8532,12193,16210,758,,          , ,2.61730987,34.26428615,398.4063745,6.78,-1.221631393,M4IIIe-M8e  ,1.292
8648,12361,16743, , ,,,2.652081,-52.93492756,59.91611744,6.78,2.892281683,F0/F2III/IV ,0.387
9200,13139,17715, , ,,,2.81641754,-45.08996647,136.6120219,6.78,1.102555405,K0III       ,0.991
9387,13394,17591, , ,,,2.87293911,63.4100658,30.33980583,6.78,4.369936015,G0          ,0.574
9467,13512,17891, , ,,,2.90026937,47.16092308,403.2258065,6.78,-1.247741596,B9          ,0.046
9513,13568,18448, , ,,,2.91317088,-64.00238398,144.092219,6.78,0.986797352,K0IIICN...  ,1.018
10376,14786,19760, , ,,,3.18206399,2.31591174,182.8153565,6.78,0.469936632,K0          ,1.071
10956,15597,20716, , ,,,3.34762766,20.50948591,135.1351351,6.78,1.126158599,K2          ,1.168
13795,19690,26757, , ,,,4.21758675,-23.12827946,79.23930269,6.78,2.285296775,F2IV/V      ,0.351
14224,20257,27516, , ,,,4.34136462,-1.31632,88.88888889,6.78,2.035762612,A3          ,0.284
14757,20953,28599, , ,,,4.49239235,-26.27593395,276.2430939,6.78,-0.426457147,K1III       ,1.236
14852,21078,28630, , ,,,4.5178106,6.79154883,82.44023083,6.78,2.199304004,G5+...      ,      
15050,21341,28976, , ,,,4.57928207,22.69238227,155.7632399,6.78,0.81767514,F2          ,0.482
15100,21410,28793, , ,,,4.59542638,59.40084643,284.0909091,6.78,-0.487286683,A0          ,0.065
15263,21634,29920, , ,,,4.64702226,-62.37860852,146.1988304,6.78,0.955280509,A5V         ,0.194
15554,22041,29827, , ,,,4.7392793,48.17593358,121.9512195,6.78,1.349069262,K0          ,1.269
15947,22576,30708, , ,,,4.85817448,35.81542612,32.77613897,6.78,4.202211038,G5          ,0.717
16705,23621,32576, , ,,,5.07827855,14.85910367,100.2004008,6.78,1.775652706,A3p         ,0.139
17176,24252,33585, , ,,,5.20598785,26.45497128,135.1351351,6.78,1.126158599,G5III...    ,1.004
18156,25616,36108, , ,,,5.47253168,-22.43428482,35.36067893,6.78,4.037397026,G3V         ,0.59
18242,25733,35921, , ,,,5.4951807,35.3750284,561.7977528,6.78,-1.967899988,O9.5III     ,0.131
19319,27123,38141, , ,,,5.75186757,33.62646373,53.64806867,6.78,3.13222954,F5          ,0.436
19488,27344,38989, , ,,,5.79152405,-41.59018313,300.3003003,6.78,-0.607778832,M5III       ,1.585
19908,27892,39932, , ,,,5.90187599,-35.90302538,108.8139282,6.78,1.596577557,F5IV        ,0.438
20263,28372,40805, , ,,,5.99411133,-35.35270004,239.2344498,6.78,-0.114118591,K2/K3III    ,1.315
21054,29365,42659, , ,,,6.1893754,-15.79301604,135.8695652,6.78,1.114389072,Ap...       ,0.267
21227,29579,43066, , ,,,6.2325298,-7.24808216,166.9449082,6.78,0.667134112,B9          ,-0.004
22090,30630,45088,,Gl 233  A,, ,6.4362008,18.75730314,14.6627566,6.78,5.948921873,K0          ,0.938
23484,32398,48922, , ,,,6.76390476,-0.71644883,201.6129032,6.78,0.257408382,A0          ,-0.025
24187,33294,51200, , ,,,6.92580368,-22.03746336,699.3006993,6.78,-2.443319813,B2III/IV    ,-0.174
26091,35754,57733, , ,,,7.37523823,-0.25933144,185.8736059,6.78,0.433911378,B9          ,-0.053
26129,35803,57703, , ,,,7.38461916,18.27351374,44.09171076,6.78,3.558215251,F2          ,0.455
26338,36080,58580,2838,,          , ,7.43427512,-4.53733398,161.0305958,6.78,0.745458001,A0IV        ,-0.008
26454,36232,58712, , ,,,7.4612619,22.1414715,485.4368932,6.78,-1.650663898,K5          ,1.68
27014,36961,60922, , ,,,7.59843584,-23.54870168,369.00369,6.78,-1.055153546,K1III       ,1.158
27288,37304,61687, , ,,,7.65829251,-26.9189865,196.4636542,6.78,0.313588912,B4V         ,-0.121
27816,37975,62195, , ,,,7.78345407,64.05201517,173.3102253,6.78,0.585879066,A2...       ,0.125
28037,38249,62976, , ,,,7.83551345,60.34208833,121.6545012,6.78,1.354359088,A2          ,0.092
28147,38388,64172, , ,,,7.86365498,-20.72057262,65.31678641,6.78,2.704875953,F3V         ,0.42
28449,38795,65315,3107,,          , ,7.94003694,-40.73618197,389.1050584,6.78,-1.170334383,B2V         ,-0.17
29484,40118,68017,,Wo 9256  ,, ,8.19415624,32.45869655,21.7155266,6.78,5.096148173,G4V         ,0.679
30156,40993,70499, , ,,,8.36583153,-10.74813418,87.18395815,6.78,2.07781709,F2          ,0.393
30640,41618,72066, , ,,,8.48488573,-43.91885978,377.3584906,6.78,-1.10377063,K3/K4III:   ,1.39
30724,41726,72268,3364,,          , ,8.50827768,-36.72133746,1408.450704,6.78,-3.963708256,M3/M4Ib     ,1.903
30805,41828,72555, , ,,,8.52768071,-47.24104812,393.7007874,6.78,-1.195831417,B2.5V       ,-0.137
30817,41843,72208,3361,,          , ,8.53180534,9.81413441,201.6129032,6.78,0.257408382,B9p...      ,-0.037
31336,42505,74236, , ,,,8.66644115,-59.54692084,318.4713376,6.78,-0.73535176,B8IV        ,-0.088
31381,42560,73799, , ,,,8.67570955,10.92415318,267.3796791,6.78,-0.355641989,K0          ,1.382
31638,42879,74731, , ,,,8.73853209,-37.52683786,184.8428835,6.78,0.445986326,K3III       ,1.404
33133,44790,78616, , ,,,9.12847812,-44.63245555,1250,6.78,-3.704550065,B2II/III    ,-0.01
33376,45114,79011, , ,,,9.19145886,0.29131306,297.6190476,6.78,-0.588303613,K0          ,1.324
33788,45659,80577, , ,,,9.30692671,-57.27308497,458.7155963,6.78,-1.527717532,K2Ib/II     ,1.469
34414,46443,81902, , ,,,9.47236733,-9.98686543,153.609831,6.78,0.847904943,K0          ,1.014
35428,47777,83599, , ,,,9.74076272,74.58757452,73.36757153,6.78,2.452479279,F0          ,0.31
35458,47817,84423, , ,,,9.74765804,-17.70641289,469.4835681,6.78,-1.578101983,K4III + A5:V,1.441
35525,47909,84455, , ,,,9.7644242,18.68361587,340.1360544,6.78,-0.878263348,K0          ,1.36
36137,48741,86173, , ,,,9.94193213,-13.46383951,444.4444444,6.78,-1.459087409,K3III       ,1.376
37819,51001,90412, , ,,,10.41848743,-50.10672048,63.0517024,6.78,2.781515915,F3/F5V      ,0.436
39158,52822,93458, , ,,,10.80021114,39.74240308,211.4164905,6.78,0.154305704,K0          ,1.279
39983,54006,96044, , ,,,11.04856088,-72.24221953,246.3054187,6.78,-0.177369832,B5V         ,0.017
41182,55682,99073, , ,,,11.40958538,48.60579165,505.0505051,6.78,-1.736674049,K5          ,1.598
41607,56301,100380, , ,,,11.5423457,-59.71783231,169.4915254,6.78,0.634260058,A3V         ,0.164
42100,57004,101629, , ,,,11.68626303,-61.1409977,285.7142857,6.78,-0.499659778,K1III       ,1.311
43274,58748,104631, , ,,,12.04898934,-62.17528707,1754.385965,6.78,-4.440625722,B1II        ,0.043
45645,62232,110848, , ,,,12.75455697,-28.76602411,136.239782,6.78,1.1084803,A3IV/V      ,0.186
46115,62953,111990, , ,,,12.8999457,-60.33541696,877.1929825,6.78,-2.935475743,B3Ib        ,0.226
46202,63093,112281, , ,,,12.92734178,0.05530078,204.0816327,6.78,0.2309804,K0          ,0.96
46204,63096,112396, , ,,,12.92751388,54.96122153,149.7005988,6.78,0.903882312,A0          ,0.037
46868,64150,114174,,Wo 9429  ,, ,13.14749269,5.2088695,26.26740215,6.78,4.682914384,G5IV        ,0.667
47389,64914,115400, , ,,,13.30552036,-63.44914405,2083.333333,6.78,-4.813793813,F5Iab       ,0.748
48194,66089,117902, , ,,,13.54750497,34.90716691,174.5200698,6.78,0.57077311,F0III       ,0.236
49545,68050,121523, , ,,,13.93344186,-3.66189387,224.2152466,6.78,0.026674294,K2          ,1.375
49550,68064,121648, , ,,,13.93599453,25.91872391,112.6126126,6.78,1.522064829,F2V         ,0.402
50138,68964,122938, , ,,,14.118023,-63.44532555,719.4244604,6.78,-2.504925999,K4/K5III+.. ,1.103
50493,69487,122470, , ,,,14.22615121,-84.54462906,114.2857143,6.78,1.490040265,K0/K1III    ,0.982
50595,69626,124797, , ,,,14.25043799,23.68611383,145.7725948,6.78,0.961620579,F0          ,0.335
51068,70346,125630, , ,,,14.39224665,-66.64496483,159.2356688,6.78,0.769798219,A2p         ,0.118
51735,71382,127976, , ,,,14.59722158,-46.81574603,303.030303,6.78,-0.627430301,G8III       ,0.933
51805,71492,128037, , ,,,14.61999176,-62.01089132,269.541779,6.78,-0.373130452,G0/G1Ib     ,1.005
51863,71585,128532, , ,,,14.64026198,-35.2764538,116.0092807,6.78,1.457536329,A3V         ,0.159
52839,73028,131826, , ,,,14.92461305,12.43087374,110.1321586,6.78,1.570429243,A2          ,0.042
53067,73345,132101, , ,,,14.98869623,-51.57610379,366.3003663,6.78,-1.039186765,B5V         ,-0.051
54421,75349,136537, , ,,,15.39752857,-57.33063561,1754.385965,6.78,-4.440625722,G2II        ,1.189
54823,75956,137866, , ,,,15.51338347,-53.37425663,194.5525292,6.78,0.334815595,K1III       ,1.243
55110,76382,139341,,Gl 593  A,, ,15.60071904,39.80240648,21.81025082,6.78,5.0866967,K2V         ,0.906
56448,78387,143722, , ,,,16.0032802,44.27961736,141.6430595,6.78,1.024023505,K0          ,1.165
56688,78722,144359, , ,,,16.0704177,34.17875791,143.6781609,6.78,0.993046198,A0          ,0.065
59585,82841,153680, , ,,,16.92951725,67.47845587,199.2031873,6.78,0.283518586,A0          ,-0.026
59616,82879,152273, , ,,,16.937977,-61.64058358,222.7171492,6.78,0.041231705,A0IIIp: (Si),0.052
59915,83290,153798, , ,,,17.02166876,7.42861271,126.2626263,6.78,1.273625908,K0          ,1.239
60737,84427,156361, , ,,,17.26057412,34.70768659,223.2142857,6.78,0.03639007,K2          ,1.186
62139,86325,160451, , ,,,17.6385873,36.74728371,143.8848921,6.78,0.989924023,K0          ,1.189
62837,87280,162732,6664,, 88    Her, ,17.83425934,48.39411945,367.6470588,6.78,-1.04715548,Bpsh        ,-0.109
62895,87352,162668, , ,,,17.84924177,29.99580709,123.3045623,6.78,1.325104271,A2          ,0.087
63221,87794,163025, , ,,,17.93456882,-42.32323899,238.6634845,6.78,-0.108929885,A9/F0IV     ,0.27
63472,88132,164257, , ,,,18.00203224,6.55393792,157.7287066,6.78,0.790446289,A0          ,0.078
63630,88362,164581, , ,,,18.04369985,-20.73761517,7142.857143,6.78,-7.489359822,B2/B3II     ,0.118
64210,89139,166842, , ,,,18.19221772,25.56115712,136.7989056,6.78,1.099586885,K1III       ,1.11
64220,89152,165986, , ,,,18.19533343,-55.36165011,188.3239171,6.78,0.405472605,M0III       ,1.674
65317,90609,170562, , ,,,18.48912854,17.98394937,222.7171492,6.78,0.041231705,B9          ,-0.064
65805,91273,171627, , ,,,18.61757813,-28.51273226,62.18905473,6.78,2.811430222,K0IV        ,0.954
65863,91343,171893, , ,,,18.63099095,-17.2312809,518.134715,6.78,-1.792213455,F2V         ,0.582
65917,91408,172228, , ,,,18.64288775,15.08366782,141.4427157,6.78,1.027097069,A0          ,0.023
67417,93372,175782, , ,,,19.01804322,-62.86527746,1136.363636,6.78,-3.497586639,K4III       ,1.583
67442,93404,176819,7200,,          , ,19.02293056,20.83285573,465.1162791,6.78,-1.5578077,B2IV-V      ,0.004
67949,94052,178798, , ,,,19.14776302,30.30100628,315.4574132,6.78,-0.714703689,K3III       ,1.268
69933,96662,186426, , ,,,19.65287685,68.65250336,156.25,6.78,0.81089987,G5          ,0.865
70296,97135,186569, , ,,,19.74209434,18.58864183,432.9004329,6.78,-1.401940101,M0          ,1.676
71123,98209,189108, , ,,,19.95657939,28.69392234,251.8891688,6.78,-0.226047466,G8III       ,0.915
72221,99641,194006, , ,,,20.22203377,79.65157744,384.6153846,6.78,-1.14513326,K5          ,1.545
72692,100242,193553, , ,,,20.33050339,29.72685772,318.4713376,6.78,-0.73535176,B8          ,-0.14
72730,100287,193793, , ,,,20.3411056,43.85452638,1612.903226,6.78,-4.258041553,WC+...      ,0.461
72966,100598,194211, , ,,,20.39846999,16.04690516,236.9668246,6.78,-0.093437745,B9          ,-0.011
73226,100947,194711, , ,,,20.4670187,-25.60651379,90.4159132,6.78,1.998775635,F8          ,0.383
74341,102435,197541, , ,,,20.75662708,-30.47815034,60.97560976,6.78,2.85421924,F0IV/V      ,0.333
74521,102680,198167, , ,,,20.80682221,3.64903377,1052.631579,6.78,-3.331381974,B9          ,-0.086
74893,103164,198962, , ,,,20.90133599,-4.54219479,100.8064516,6.78,1.762558361,A3          ,0.264
75181,103568,199838, , ,,,20.98431749,22.35041843,266.6666667,6.78,-0.349843661,K5          ,1.661
76988,105933,204265, , ,,,21.45471044,5.39167108,91.74311927,6.78,1.96713249,F0          ,0.336
77666,106834,205348, , ,,,21.63804678,-69.63011948,199.6007984,6.78,0.279188629,B8V         ,-0.095
78213,107593,207104, , ,,,21.79294788,-37.9519817,185.1851852,6.78,0.441968799,K0III       ,0.978
78567,108084,208174, , ,,,21.898553,28.34220959,109.1703057,6.78,1.589477368,A2          ,0.27
78747,108353,208728, , ,,,21.95136186,46.59243927,497.5124378,6.78,-1.704019713,K0          ,1.149
80607,110913,213027, , ,,,22.47053157,24.79260374,268.0965147,6.78,-0.361455841,B9          ,-0.033
80677,111006,213322, , ,,,22.48953854,54.24591546,2222.222222,6.78,-4.953937431,B2IV        ,-0.048
80923,111382,213658, , ,,,22.56519373,-44.69032848,168.0672269,6.78,0.652584829,K0III-IV    ,0.918
81278,111907,214806, , ,,,22.66826612,40.67020117,540.5405405,6.78,-1.884141358,M0          ,1.696
81356,112021,214873, , ,,,22.69045502,-12.22990642,245.7002457,6.78,-0.172027954,K2III       ,1.367
81442,112138,215128, , ,,,22.71471757,4.9687625,275.4820937,6.78,-0.420466875,K2          ,1.583
81503,112221,215344, , ,,,22.72821972,47.41178587,1315.789474,6.78,-3.815932039,K0          ,1.322
81551,112286,215158, , ,,,22.74367414,-62.54830632,187.6172608,6.78,0.413636045,K0/K1III    ,1.133
82593,113792,217684, , ,,,23.04382615,-18.54168724,85.10638298,6.78,2.130189333,A2/A3V      ,1
82660,113878,217826, , ,,,23.06228222,-30.44489355,176.366843,6.78,0.547915294,K0III       ,0.939
84143,116025,221241, , ,,,23.50949916,-41.98860353,128.8659794,6.78,1.229308606,K2III       ,1.153
84219,116127,221422, , ,,,23.53063461,44.07282717,343.6426117,6.78,-0.900535055,K2          ,1.473
84261,116183,221472, , ,,,23.54052461,-10.99877018,261.0966057,6.78,-0.30400613,G5          ,0.91
85049,117332,223211, , ,,,23.79149317,25.57957347,232.5581395,6.78,-0.052657722,K3III       ,1.232
85194,117528,223509, , ,,,23.83501597,-11.10310015,67.38544474,6.78,2.637169505,F2          ,0.413
85256,117622,223636, , ,,,23.85514817,40.19868305,55.64830273,6.78,3.052740386,F8          ,0.419
85390,117807,223916, , ,,,23.89284811,51.52256754,148.5884101,6.78,0.920075321,K0          ,0.985
85708,118256,224596, , ,,,23.98601108,-42.2369433,87.2600349,6.78,2.075923088,A7Vn        ,0.215
816,1107,940, , ,,,0.22988621,1.38362257,358.4229391,6.79,-0.981978984,K0          ,1.257
1806,2560,2911, , ,,,0.54220094,18.79507188,166.3893511,6.79,0.68437236,K5          ,1.54
2032,2888,3405,,Gl  24  A,, ,0.61045359,-49.13200111,43.87889425,6.79,3.578721626,G0/G1V      ,0.639
5690,8132,10840, , ,,,1.74248287,-61.01869036,178.2531194,6.79,0.534814306,Ap Si       ,-0.067
6440,9248,12082, , ,,,1.98179098,18.3581484,369.00369,6.79,-1.045153546,G5          ,1.202
6464,9285,12206, , ,,,1.98876022,-26.43226448,135.8695652,6.79,1.124389072,A0V         ,0.023
6820,9785,12814, , ,,,2.09678515,7.02839492,87.10801394,6.79,2.08970944,F0          ,0.376
7035,10099,13285, , ,,,2.16426125,3.76936092,88.4173298,6.79,2.057313025,A2          ,0.24
7947,11360,15115, , ,,,2.43783171,6.29267404,44.7828034,6.79,3.534443615,F2          ,0.399
8324,11900,16226,762,,          , ,2.55932298,-62.5867503,320.5128205,6.79,-0.73922703,B9V         ,-0.048
8876,12675,17005, , ,,,2.71402381,-28.15130538,277.7777778,6.79,-0.428487496,G0II        ,0.8
11410,16274,21760, , ,,,3.4969608,-22.50551707,99.70089731,6.79,1.796504665,K1III       ,1.065
11476,16370,22166, , ,,,3.51457597,-62.00798965,47.05882353,6.79,3.426794672,F7V         ,0.534
11511,16414,21787, , ,,,3.5225364,17.93817634,398.4063745,6.79,-1.211631393,K2          ,1.545
11562,16478,21915, , ,,,3.53664546,11.54252545,160.5136437,6.79,0.762440233,A0          ,0.035
12643,18046,24118, , ,,,3.85702778,25.16295722,210.0840336,6.79,0.178034764,A2          ,0.16
12863,18350,24534,1209,,          , ,3.92307741,31.04584808,826.446281,6.79,-2.796073148,O9.5pe      ,0.081
13551,19348,26163, , ,,,4.14502692,10.09944261,221.72949,6.79,0.060882709,M0          ,1.697
14299,20349,27524, , ,,,4.35877321,21.03996454,51.15089514,6.79,3.245733809,F5V         ,0.434
15928,22550,30810, , ,,,4.85346703,11.06804697,49.62779156,6.79,3.311375252,F6V         ,0.543
16537,23395,32092, , ,,,5.02896593,26.67106213,39.57261575,6.79,3.80302621,G2V         ,0.506
17671,24957,34656, , ,,,5.34529996,37.43867717,10000000,6.79,-8.21,O7I...      ,0
17915,25298,35859, , ,,,5.41175756,-52.31297479,148.1481481,6.79,0.936518864,A2V         ,0.066
19303,27103,38426, , ,,,5.74740863,-21.65922473,675.6756757,6.79,-2.358691423,B3V         ,-0.173
19441,27283,38129, , ,,,5.78183257,56.92399304,190.8396947,6.79,0.386656435,A7V         ,0.141
20453,28626,40787, , ,,,6.04378179,32.5913924,64.808814,6.79,2.73182963,F5          ,0.432
20846,29118,42116, , ,,,6.14038529,-11.14625666,76.80491551,6.79,2.363054921,A2          ,0
21522,29936,43843, , ,,,6.30234591,-6.72546865,147.4926254,6.79,0.946148469,K0          ,1.049
21745,30205,44004, , ,,,6.35497024,42.34037708,253.8071066,6.79,-0.232518891,A0          ,0.015
21775,30237,45002, , ,,,6.36131803,-56.36229082,377.3584906,6.79,-1.09377063,M3III       ,1.654
